-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
-4.714014558433837071e-02,-1.275356505783765138e-01,-1.255542861304968436e-03,8.200583210393959691e-05,0.000000000000000000e+00,-2.219351603225891770e-02,-3.764588520792264831e-02,-2.408941260303982743e-02,-8.502281707356376672e-02,-6.494713028413290345e-02,-3.047994209826757062e-02,-2.408941260303982743e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
